reader,attribute,book_count,positive_count,negative_count,neutral_count,observed_count,intent_count,preference_rate,exposure_rate,intent_rate,evidence_level
sarah,accidentes,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,accidents de la route,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,accidents fiction,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,acculturation,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,acting,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,action adventure,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,active learning,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,activisme,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,activismo,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,actors,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,actors and actresses,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,actuaries,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,acute ecoles,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,adhd,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,adjoints administratifs,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,administrative assistants,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,adolescence fiction,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,adolescence--juvenile fiction,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,adolescentes -- romans nouvelles etc pour la jeunesse,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,adolescents,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,adolescents autistes,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,adolescents surdou s,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,adopted children,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,adoption fiction,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,adult and contemporary romance,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,adultery,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,adulto,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,adventures and adventurers,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,aeronautics,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,affiliation philosophy,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,afrcian american women,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,african american and black,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,african american athletes,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,african american historians,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,african american men,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,african american politicians,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,african american teenagers,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,african american women household employees,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,african american women in fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,african americans history,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,afronorteamericanos,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,age max 10,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,age max 6,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,age max 7,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,age max undefined,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,agences d'accompagnement,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,ages 9-12,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,agriculture,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,ahnen,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,air pilots,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,air pilots -- juvenile fiction,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,air pilots fiction,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,airplanes,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,alabama fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,aladdin legendary character fiction,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,alanna fictitious character pierce,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,alchemy,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,aliens,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,alltag,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,alpha male,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,alphabet books,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,alphabet books moncure jane belk,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,alphabet rhymes,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,altered books,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,am rica del norte,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,am rica del sur,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,am ricaines d'origine cubaine,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,am ricains d'origine asiatique,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,am ricains d'origine cor enne,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,am ricas,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,amateur theater,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,ambigrams,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,america history,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,american drama,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,american drama dramatic works by one author,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,american dream,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,american farm life,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,american fiction collections 20th century,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,american fiction history and criticism,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,american indigenous languages,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,american literature history and criticism 19th century,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,american literature new england -- fiction march family fictitious characters -- fiction sisters -- fiction family life -- new england -- fiction mothers and daughters -- fiction young women -- fiction autobiographical fiction children children's kids juvenile american classic literature historical mothers daughtes married women orphans coming of life manners customs conduct of life social life open syllabus project mother-daughter relationship folklore reading level-grade 5 reading level-grade 4 reading level-grade 7 reading level-grade 6 reading level-grade 8,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,american manuscripts,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,american poetry -- 21st century,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,american science fiction and fantasy,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,americans,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,amerika,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,amerikas,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,amis,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,amistad -- novela juvenil,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,amistad entre hombres,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,amiti f minine,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,amitie,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,amitie -- romans nouvelles etc pour la jeunesse,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,amnesia -- fiction,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,amnesia fiction,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,amnesiacs,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,amor,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,an lisis de casos,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,ancestry,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,ancient,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,ancient geography,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,ancient history,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,ancient philosophy,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,angels,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,anger,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,angl s,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,animal drama,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,animal population groups,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,animal rescue,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,animal stories,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,animal-plant relationships,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,animal-plant relationships -- united states,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,animales,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,animales m ticos,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,animales zool gicos,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,animals - birds,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,animals - mammals,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,animals in literature,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,animals infancy fiction,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,animals mythical,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,animals mythical fiction,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,animals mythical in literature,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,animals mythical--fiction,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,animation,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,animaux,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,animaux domestiques,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,ann es vingt vingti me si cle,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,anthologies,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,anthology,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,anthropology,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,anti-catholicism,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,anti-racism,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,anticapitalisme,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,anticatolicismo,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,antiheroes l fiction,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,antimatter,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,antiracism,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,antiracisme,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,antropologi,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,anxiety,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,anxiety disorders,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,anxiety disorders -- fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,anxiety disorders -- juvenile fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,apache indians,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,apocalyptic fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,apocalyptic literature,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,appointments and retirements,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,appreciation,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,apprentices,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,aprobaci n de s mismo,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,ara as,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,araign es,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,arbres,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,archaeologists fiction,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,architectural design,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,architecture buildings landmarks and monuments,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,arctic regions,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,arctic regions -- fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,arctic regions -- juvenile fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,aristocracy,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,arithm tique,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,arithmetic,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,arkenstone,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,arkeologi,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,art appreciation,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,art de conter,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,art museums,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,arthur dent fictitious character,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,artic regions,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,artistic dissenters,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,artists' books,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,asian,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,asian americans,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,asian americans fiction,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,asian and asian american,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,aspect conomique,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,aspect politique,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,aspects psychologiques,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,asperger's syndrome in literature,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,aspergers syndrom,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,assertiveness,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,assertiveness psychology,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,asteroids,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,astrologers,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,astronautas,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,astronautes,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,astrophysics,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,attitude psychology,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,attitude to death,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,au enseiter,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,au enseiterin,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,au erirdische intelligenz,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,audiobook,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,aufkl rung kriminologie,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,aunts,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,auschwitz concentration camp,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,australia fiction,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,australian fiction,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,authors and readers,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,authors juvenile literature,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,autism -- fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,autism fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,autism in children,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,autism in literature,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,autisme,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,autisme infantile dans la litt rature,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,autismo,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,autiste,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,autistic disorder,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,autistic youth,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,autobiographical comic books strips,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,autobiographical comics,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,autobiographies,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,autobiography,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,autodaf de livres,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,automation,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,automobile travel,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,autopercepci n,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,autumn,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,avarice,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,aventures,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,award hugo award 1966,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,award hugo award 1986,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,award hugo award 2003,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,award hugo award 2016,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,award hugo award 2017,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,award hugo award 2018,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,award hugo award novella,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,award man booker prize 2002,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,award retro hugo,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,award winning books,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,award winning childrens books,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,ayla fictional character,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,ayla fictitious character,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,ayla fictitious character auel fiction,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,b cherverbrennung,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,baby animals,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,babysitting,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,baggins bilbo fictitious character fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,baggins frodo fictitious character fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,baies,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,baking fiction,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,banned books,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,barn- och ungdomslitteratur,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,baseball stories,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,basic reader,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,basilisk,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,basilisk fabeltier,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,basketball,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,basketball fiction,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,basketball stories,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,baton rouge la fiction,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,bats,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,bats fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,battle of five armies,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,battle school imaginary place fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,beaches,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,bean fictitious character card,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,beatrice baudelaire fictitious character,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,beauty personal -- fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,beauty personal -- juvenile fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,bedrohte pflanzen,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,bedrohung,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,beekeepers,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,beekeepers -- fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,beekeepers in fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,beekeeping,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,begabung,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,behavior -- fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,belacqua lyra fictitious character,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,belacqua lyra fictitious character -- juvenile fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,belacqua lyra fictitious character fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,belacqua lyra personaje literario,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,belief and doubt,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,bendecido,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,bendici n,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,bengali detective and mystery stories,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,beobachtung,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,bereavement,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,best friends -- fiction,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,bestiaries,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,betrayal,1,0,1,0,1,0,0.0,1.0,0.0,sparse
sarah,bf204 6 s45 2012,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,bible,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,bible criticism interpretation etc,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,bible study and teaching,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,biblical teaching,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,bilbo baggins fictitious character,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,bilingual books spanish-english,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,biocentrism,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,biographical,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,biographical comic books,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,biography and autobiography cultural ethnic and regional african american and black,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,biography and autobiography cultural ethnic and regional asian and asian american,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,biography and autobiography presidents and heads of state,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,biography and memoir,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,biological evolution,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,birth defects,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,bisexual men,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,bisexual women,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,bisexuals,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,black jacob personnage fictif,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,black lives matter,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,black women,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,blind books and reading,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,blizzards,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,boarding school students,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,boarding schools alabama fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,boarding schools fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,boarding schools juvenile fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,body image,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,body mind and spirit,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,body mind and spirit entheogens and visionary substances,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,body mind and spirit inspiration and personal growth,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,body mind and spirit nature therapy,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,bomber pilots,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,book burning,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,book burning--fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,book of leviticus,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,book thefts,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,books about books,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,books and reading fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,bookstores,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,boredom,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,bot nica,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,botanik,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,botanique,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,botany,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,botswana,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,botswana -- fiction,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,botswana fiction,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,boxcar children fictitious characters,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,boxcar children fictitious characters fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,boys,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,braille,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,braille books,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,braille language materials,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,brain,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,brainwashing,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,brauchtum,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,british -- new york state -- fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,british -- new york state -- new york -- fiction,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,british and irish drama dramatic works by one author,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,british and irish fiction fictional works by one author coming of age spanish language materials famille march personnages fictifs,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,british book of the year award winner,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,british in fiction,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,broadway new york n y -- fiction,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,brothers -- fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,brothers and sisters -- juvenile fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,buildings,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,bullying fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,buried treasure -- fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,buried treasure fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,buried treasure pirates adventure and adventurers robin hood legendary character legends english adventure stories jungle animals feral children jungles animals short stories adaptations,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,burn out psychology,1,1,0,0,1,0,1.0,1.0,0.0,sparse
sarah,burned,1,0,0,1,0,1,,0.0,1.0,sparse
sarah,bus stops,1,0,0,1,0,0,,0.0,0.0,sparse
sarah,business and economics - economics - money and banking monetary theory,1,0,0,1,0,1,,0.0,1.0,sparse
